13:38:10,38.5,45.3
13:38:11,38.5,45.2
13:38:12,38.5,45.2
13:38:13,38.4,45.1
13:38:14,38.4,45.0
13:38:15,38.4,45.0
13:38:16,38.3,44.9
13:38:17,38.3,44.9
13:38:18,38.3,44.8
13:38:19,38.2,44.8
13:38:20,38.2,44.7
13:38:21,38.2,44.6
13:38:22,38.2,44.6
13:38:23,38.1,44.5
13:38:24,38.1,44.5
13:38:25,38.1,44.4
13:38:26,38.1,44.4
13:38:27,38.0,44.3
13:38:28,38.0,44.3
13:38:29,38.0,44.3
13:38:30,38.0,44.2
13:38:31,38.0,44.2
13:38:32,37.9,44.1
13:38:33,37.9,44.1
13:38:34,37.9,44.0
13:38:35,37.8,43.9
13:38:36,37.8,43.9
13:38:37,37.8,43.8
13:38:38,37.8,43.8
13:38:39,37.7,43.7
13:38:40,37.7,43.7
13:38:41,37.7,43.6
13:38:42,37.7,43.5
13:38:43,37.7,43.5
13:38:44,37.6,43.4
13:38:45,37.6,43.4
13:38:46,37.6,43.3
13:38:47,37.6,43.3
13:38:48,37.6,43.3
13:38:49,37.5,43.2
13:38:50,37.5,43.2
13:38:51,37.5,43.1
13:38:52,37.5,43.1
13:38:53,37.5,43.0
13:38:54,37.5,43.0
13:38:55,37.4,42.9
13:38:56,37.4,42.8
13:38:57,37.4,42.8
13:38:58,37.3,42.7
13:38:59,37.3,42.7
13:39:00,37.3,42.6
13:39:01,37.3,42.6
13:39:02,37.2,42.5
13:39:03,37.2,42.4
13:39:04,37.2,42.4
13:39:05,37.1,42.4
13:39:06,37.1,42.4
13:39:07,37.1,42.3
13:39:08,37.0,42.3
13:39:09,37.0,42.2
13:39:10,37.0,42.1
13:39:11,37.0,42.1
13:39:12,36.9,42.0
13:39:13,36.9,42.0
13:39:14,36.9,41.9
13:39:15,36.9,41.9
13:39:16,36.9,41.8
13:39:17,36.8,41.7
13:39:18,36.8,41.7
13:39:19,36.8,41.7
13:39:20,36.8,41.7
13:39:21,36.7,41.6
13:39:22,36.7,41.6
13:39:23,36.7,41.5
13:39:24,36.7,41.4
13:39:25,36.7,41.4
13:39:26,36.6,41.3
13:39:27,36.6,41.3
13:39:28,36.6,41.3
13:39:29,36.6,41.3
13:39:30,36.6,41.2
13:39:31,36.6,41.1
13:39:32,36.5,41.1
13:39:33,36.5,41.1
13:39:34,36.5,41.1
13:39:35,36.5,41.0
13:39:36,36.5,41.0
13:39:37,36.5,40.9
13:39:38,36.4,40.8
13:39:39,36.4,40.8
13:39:40,36.4,40.7
13:39:41,36.3,40.7
13:39:42,36.3,40.6
13:39:43,36.2,40.6
13:39:44,36.2,40.5
13:39:45,36.2,40.4
13:39:46,36.2,40.4
13:39:47,36.1,40.4
